# Distribution of realisations in the lifting stage
# Phi(u,mu)	Phi(u,mu)-u	
0.0	0.0	0.0	1.0	1.0	0.0	
0.0	0.0	0.0	1.0	1.0	0.0	
0.0	0.0	0.0	1.0	1.0	0.0	
0.0	0.0	0.0	1.0	1.0	0.0	
0.0	0.0	0.0	1.0	1.0	0.0	
0.0	0.0	0.0	1.0	1.0	0.0	
0.0	0.0	0.0	1.0	1.0	0.0	
0.0	0.0	0.0	1.0	1.0	0.0	
0.0	0.0	0.0	1.0	1.0	0.0	
0.0	0.0	0.0	1.0	1.0	0.0	
0.0	0.0	0.0	1.0	1.0	0.0	
0.0	0.0	0.0	1.0	1.0	0.0	
0.0	0.0	0.0	1.0	1.0	0.0	
0.0	0.0	0.0	1.0	1.0	0.0	
0.0	0.0	0.0	1.0	1.0	0.0	
0.0	0.0	0.0	1.0	1.0	0.0	
0.0	0.0	0.0	1.0	1.0	0.0	
0.0	0.0	0.0	1.0	1.0	0.0	
0.0	0.0	0.0	1.0	1.0	0.0	
0.0	0.0	0.0	1.0	1.0	0.0	
# variance =	0.0	0.0	
# mean =	0.0	1.0	


0.0	0.0	0.0	0.7858417608566329	0.7878586967329325	-0.002016935876299586	
0.0	0.0	0.0	0.7876264128494943	0.7878586967329325	-2.3228388343821127E-4	
0.0	0.0	0.0	0.7900059488399762	0.7878586967329325	0.0021472521070436956	
0.0	0.0	0.0	0.7965496728138013	0.7878586967329325	0.008690976080868773	
0.0	0.0	0.0	0.8019036287923855	0.7878586967329325	0.014044932059453008	
0.0	0.0	0.0	0.8036882807852469	0.7878586967329325	0.015829584052314383	
0.0	0.0	0.0	0.8084473527662106	0.7878586967329325	0.020588656033278085	
0.0	0.0	0.0	0.8114217727543129	0.7878586967329325	0.023563076021380414	
0.0	0.0	0.0	0.8132064247471743	0.7878586967329325	0.025347728014241788	
0.0	0.0	0.0	0.8143961927424153	0.7878586967329325	0.02653749600948274	
0.0	0.0	0.0	0.8185603807257584	0.7878586967329325	0.030701683992825912	
0.0	0.0	0.0	0.8185603807257584	0.7878586967329325	0.030701683992825912	
0.0	0.0	0.0	0.8262938726948245	0.7878586967329325	0.03843517596189194	
0.0	0.0	0.0	0.8352171326591314	0.7878586967329325	0.04735843592619893	
0.0	0.0	0.0	0.8352171326591314	0.7878586967329325	0.04735843592619893	
0.0	0.0	0.0	0.8405710886377157	0.7878586967329325	0.05271239190478316	
0.0	0.0	0.0	0.8417608566329565	0.7878586967329325	0.053902159900024005	
0.0	0.0	0.0	0.8494943486020226	0.7878586967329325	0.061635651869090036	
0.0	0.0	0.0	0.8506841165972635	0.7878586967329325	0.06282541986433099	
0.0	0.0	0.0	0.8506841165972635	0.7878586967329325	0.06282541986433099	
# variance =	0.0	3.654215429838606	
# mean =	0.0	0.8190065437239739	


0.0	1.0705447267916857E-17	-1.0705447267916857E-17	0.6722189173111244	0.703685186507194	-0.03146626919606965	
0.0	1.0705447267916857E-17	-1.0705447267916857E-17	0.6757882212968471	0.703685186507194	-0.027896965210346902	
0.0	1.0705447267916857E-17	-1.0705447267916857E-17	0.6775728732897085	0.703685186507194	-0.026112313217485528	
0.0	1.0705447267916857E-17	-1.0705447267916857E-17	0.6829268292682927	0.703685186507194	-0.020758357238901293	
0.0	1.0705447267916857E-17	-1.0705447267916857E-17	0.6835217132659132	0.703685186507194	-0.02016347324128087	
0.0	1.0705447267916857E-17	-1.0705447267916857E-17	0.6847114812611541	0.703685186507194	-0.018973705246039918	
0.0	1.0705447267916857E-17	-1.0705447267916857E-17	0.6864961332540155	0.703685186507194	-0.017189053253178543	
0.0	1.0705447267916857E-17	-1.0705447267916857E-17	0.6906603212373588	0.703685186507194	-0.013024865269835262	
0.0	1.0705447267916857E-17	-1.0705447267916857E-17	0.6912552052349792	0.703685186507194	-0.01242998127221484	
0.0	1.0705447267916857E-17	-1.0705447267916857E-17	0.6918500892325996	0.703685186507194	-0.01183509727459442	
0.0	1.0705447267916857E-17	-1.0705447267916857E-17	0.6924449732302201	0.703685186507194	-0.011240213276973887	
0.0	1.0705447267916857E-17	-1.0705447267916857E-17	0.6924449732302201	0.703685186507194	-0.011240213276973887	
0.0	1.0705447267916857E-17	-1.0705447267916857E-17	0.6930398572278406	0.703685186507194	-0.010645329279353466	
0.0	1.0705447267916857E-17	-1.0705447267916857E-17	0.6942296252230815	0.703685186507194	-0.009455561284112513	
0.0	1.0705447267916857E-17	-1.0705447267916857E-17	0.7001784651992862	0.703685186507194	-0.0035067213079078563	
0.0	1.0705447267916857E-17	-1.0705447267916857E-17	0.7037477691850089	0.703685186507194	6.258267781489302E-5	
0.0	1.0705447267916857E-17	-1.0705447267916857E-17	0.7067221891731112	0.703685186507194	0.003037002665917221	
0.0	1.0705447267916857E-17	-1.0705447267916857E-17	0.7126710291493159	0.703685186507194	0.008985842642121877	
0.0	1.0705447267916857E-17	-1.0705447267916857E-17	0.7198096371207614	0.703685186507194	0.016124450613567376	
0.0	1.0705447267916857E-17	-1.0705447267916857E-17	0.7239738251041047	0.703685186507194	0.020288638596910658	
# variance =	0.0	1.4215258728035784	
# mean =	0.0	0.6938132064247473	


0.0	7.39194189561761E-15	-7.39194189561761E-15	0.552647233789411	0.6124711154558738	-0.0598238816664628	
0.0	7.39194189561761E-15	-7.39194189561761E-15	0.5556216537775134	0.6124711154558738	-0.05684946167836047	
0.0	7.39194189561761E-15	-7.39194189561761E-15	0.5562165377751338	0.6124711154558738	-0.05625457768074005	
